time,sPMV,baseline,flexibility_below,flexibility_above,energy_average,t_r,rh_r,hour,day_of_week,is_weekend,synthetic_baseline,synthetic_flexibility_above,synthetic_flexibility_below,co2_ppm,forecasted_sPMV,synthetic_t_r,synthetic_rh_r,synthetic_energy
2024-07-01 00:00:00+00:00,0.85,74.90533333333335,70.958,79.40599999999999,72.77,27.079009650870795,64.27586510497191,0,0,0,1,1,1,557.0427165753533,-0.3339071,,,
2024-07-01 01:00:00+00:00,0.96,74.112,73.14399999999999,75.072,72.6,27.471097178994352,63.00210986860338,1,0,0,1,1,1,427.5293365976041,-0.33191758,,,
2024-07-01 02:00:00+00:00,0.91,76.92666666666666,72.71200000000002,81.498,72.88,27.29119341186109,63.57867323516662,2,0,0,1,1,1,518.559917819879,-0.33212742,,,
2024-07-01 03:00:00+00:00,0.92,76.76366666666667,74.52000000000001,79.55799999999999,73.08,27.34488904694451,63.7366059515,3,0,0,1,1,1,377.7454675441799,-0.33358142,,,
2024-07-01 04:00:00+00:00,0.93,80.178,70.946,88.798,72.17,27.363499582444447,63.16912718877781,4,0,0,1,1,1,435.8366439520992,-0.33457157,,,
2024-07-01 05:00:00+00:00,0.92,112.47633333333332,79.11000000000001,161.64600000000002,85.68,27.36069422730553,63.019849459444536,5,0,0,1,1,1,626.1897502755941,-0.3357815,,,
2024-07-01 06:00:00+00:00,0.92,153.11933333333337,126.03600000000002,185.498,153.52,27.337842398468023,63.05203710353762,6,0,0,1,1,1,721.5578996801869,-0.33516285,,,
2024-07-01 07:00:00+00:00,0.89,225.2956666666667,113.81000000000002,386.378,333.92,27.26177667508334,63.01905870463887,7,0,0,1,1,1,777.361103387086,-0.33379012,,,
2024-07-01 08:00:00+00:00,0.73,176.05766666666668,92.148,279.516,477.87,26.670443196083337,65.08064107888887,8,0,0,1,1,1,952.2089047124014,-0.33173436,,,
2024-07-01 09:00:00+00:00,0.65,128.57999999999998,87.195,181.3,227.72,26.4076651895278,65.4794017474167,9,0,0,1,1,1,1054.7540557950022,-0.32976434,,,
2024-07-01 10:00:00+00:00,0.55,172.61733333333336,112.09399999999998,247.426,392.67,26.09055476222223,64.99255144352783,10,0,0,1,1,1,1105.920510823015,-0.32776347,,,
2024-07-01 11:00:00+00:00,0.55,127.951,111.626,143.79000000000002,131.54,26.05862427874648,65.70325449788302,11,0,0,1,1,1,1115.45049116741,-0.32446474,,,
2024-07-01 12:00:00+00:00,0.52,136.00433333333336,113.04399999999998,161.71,153.97,25.989137454027823,65.62764772827774,12,0,0,1,1,1,1285.120862742208,-0.3199471,,,
2024-07-01 13:00:00+00:00,0.51,139.16233333333335,121.94400000000005,156.38,154.02,25.93455407944439,65.53039053819441,13,0,0,1,1,1,1158.546392886612,-0.3147479,,,
2024-07-01 14:00:00+00:00,0.5,184.53366666666665,117.268,276.134,153.83,25.901887904722244,65.74798022349998,14,0,0,1,1,1,1036.4583936427628,-0.30804962,,,
2024-07-01 15:00:00+00:00,0.48,246.0333333333333,133.035,398.99,150.8,25.85177655247221,64.55290128927773,15,0,0,1,1,1,1097.6400854601093,-0.29981095,,,
2024-07-01 16:00:00+00:00,0.58,208.93566666666663,111.78400000000002,344.928,149.63,26.216248332361097,63.56221155608333,16,0,0,1,1,1,1207.0658174370003,-0.28997487,,,
2024-07-01 17:00:00+00:00,0.65,204.60266666666664,120.808,339.432,143.0,26.462097912506948,62.549929201587744,17,0,0,1,1,1,1121.098348559893,-0.27620143,,,
2024-07-01 18:00:00+00:00,0.68,222.166,158.986,294.112,315.72,26.580998346138887,61.90971944586117,18,0,0,1,1,1,1004.5012558664656,-0.25593647,,,
2024-07-01 19:00:00+00:00,0.7,136.862,117.572,157.80599999999998,145.45,26.66441538147214,61.54627165261105,19,0,0,1,1,1,830.9970239259394,-0.2256442,,,
2024-07-01 20:00:00+00:00,0.71,123.33166666666666,89.45,158.94,145.73,26.705303828361103,60.94046622408329,20,0,0,1,1,1,818.3543546524418,-0.18519297,,,
2024-07-01 21:00:00+00:00,0.72,116.542,89.202,148.61399999999998,143.13,26.73483191013893,60.767840978861074,21,0,0,1,1,1,739.2491459441362,-0.0920215,,,
2024-07-01 22:00:00+00:00,0.71,101.11933333333332,72.82000000000001,140.86,160.42,26.70962491983285,59.748509781364845,22,0,0,1,1,1,573.3963708736876,-0.021785803,,,
2024-07-01 23:00:00+00:00,0.66,83.48300000000002,72.882,96.362,117.7,26.57810956616661,57.7518290201944,23,0,0,1,1,1,542.450506239135,0.07166162,,,
2024-07-02 00:00:00+00:00,0.61,77.60666666666665,73.218,82.694,81.55,26.460082685111047,56.7836903465833,0,1,0,1,1,1,514.9338697328238,-0.3339071,,,
2024-07-02 01:00:00+00:00,0.56,76.33133333333333,73.376,78.836,81.05,26.293387974638872,55.98851493174997,1,1,0,1,1,1,475.8888008878686,-0.33798406,,,
2024-07-02 02:00:00+00:00,0.51,75.867,72.47200000000001,78.896,76.92,26.14069368077784,55.52536526783336,2,1,0,1,1,1,474.541633211868,-0.33942792,,,
2024-07-02 03:00:00+00:00,0.47,76.18900000000001,72.55,79.772,68.65,26.00341503902777,55.278004794472245,3,1,0,1,1,1,515.6417480690735,-0.34138077,,,
2024-07-02 04:00:00+00:00,0.44,78.49566666666666,71.902,83.97999999999999,67.78,25.91586591147632,55.60219529320333,4,1,0,1,1,1,524.4478894480314,-0.3413501,,,
2024-07-02 05:00:00+00:00,0.43,114.33666666666667,82.832,159.96999999999997,85.15,25.85838752758332,56.06859020655556,5,1,0,1,1,1,494.9278755850357,-0.33966365,,,
2024-07-02 06:00:00+00:00,0.45,163.85100000000003,126.69,202.664,213.38,25.911388206138867,56.32052901602776,6,1,0,1,1,1,685.3379722946233,-0.33932304,,,
2024-07-02 07:00:00+00:00,0.5,136.08433333333332,102.222,175.584,149.87,26.06188771991669,57.298536735027774,7,1,0,1,1,1,713.010225152925,-0.3391979,,,
2024-07-02 08:00:00+00:00,0.53,125.25333333333336,94.862,158.22000000000003,142.76,26.16983221955552,57.55242486530556,8,1,0,1,1,1,954.6756114986924,-0.33765703,,,
2024-07-02 09:00:00+00:00,0.46,100.50933333333332,82.554,123.578,83.22,25.89367014934843,59.81762529957506,9,1,0,1,1,1,1072.7704769166137,-0.33800602,,,
2024-07-02 10:00:00+00:00,0.46,126.91666666666669,85.352,179.55600000000004,287.72,25.86419330622224,60.36299555016663,10,1,0,1,1,1,980.846086961814,-0.33832154,,,
